trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final
  1.00000,   0.12356,  30.00000,   4.59189,  10.69573,   0.32070,  17.91088,  10.73465,   6.17780,  17.92871,  10.66030,   5.11770,   0.00000,   0.00000,   0.00000,   1.00000,   0.12356,  30.00000,   4.15408, -11.21610,   0.19230,  18.57935,   9.66257,   5.90121,  18.59540,   9.82100,   5.45222,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.12768,  31.00000,   4.59185,  10.69536,   0.32059,  17.91091,  10.73428,   6.17769,  17.92874,  10.65993,   5.11781,   0.00000,   0.00000,   0.00000,   1.00000,   0.12768,  31.00000,   4.15400, -11.21617,   0.19239,  18.57943,   9.66264,   5.90129,  18.59548,   9.82108,   5.45213,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13180,  32.00000,   4.59193,  10.69497,   0.32082,  17.91084,  10.73389,   6.17792,  17.92867,  10.65954,   5.11759,   0.00000,   0.00000,   0.00000,   1.00000,   0.13180,  32.00000,   4.15395, -11.21624,   0.19241,  18.57948,   9.66271,   5.90131,  18.59553,   9.82115,   5.45211,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.13606,  33.00000,   4.59187,  10.69471,   0.32084,  17.91090,  10.73363,   6.17794,  17.92873,  10.65928,   5.11756,   0.00000,   0.00000,   0.00000,   1.00000,   0.13606,  33.00000,   4.15402, -11.21622,   0.19241,  18.57941,   9.66270,   5.90131,  18.59546,   9.82113,   5.45211,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14017,  34.00000,   4.59165,  10.69454,   0.32080,  17.91111,  10.73346,   6.17790,  17.92894,  10.65911,   5.11760,   0.00000,   0.00000,   0.00000,   1.00000,   0.14017,  34.00000,   4.15402, -11.21621,   0.19253,  18.57941,   9.66269,   5.90144,  18.59546,   9.82112,   5.45199,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14428,  35.00000,   4.59134,  10.69446,   0.32057,  17.91143,  10.73337,   6.17767,  17.92926,  10.65903,   5.11784,   0.00000,   0.00000,   0.00000,   1.00000,   0.14428,  35.00000,   4.15413, -11.21612,   0.19245,  18.57930,   9.66260,   5.90135,  18.59535,   9.82103,   5.45207,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.14853,  36.00000,   4.59145,  10.69426,   0.32043,  17.91132,  10.73317,   6.17753,  17.92915,  10.65883,   5.11797,   0.00000,   0.00000,   0.00000,   1.00000,   0.14853,  36.00000,   4.15396, -11.21611,   0.19261,  18.57947,   9.66258,   5.90152,  18.59552,   9.82101,   5.45191,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15265,  37.00000,   4.59156,  10.69406,   0.32034,  17.91121,  10.73297,   6.17744,  17.92904,  10.65863,   5.11806,   0.00000,   0.00000,   0.00000,   1.00000,   0.15265,  37.00000,   4.15395, -11.21602,   0.19267,  18.57948,   9.66250,   5.90157,  18.59552,   9.82093,   5.45185,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.15679,  38.00000,   4.59167,  10.69397,   0.32015,  17.91110,  10.73289,   6.17725,  17.92893,  10.65854,   5.11825,   0.00000,   0.00000,   0.00000,   1.00000,   0.15679,  38.00000,   4.15389, -11.21597,   0.19274,  18.57954,   9.66244,   5.90164,  18.59559,   9.82087,   5.45178,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16103,  39.00000,   4.59162,  10.69387,   0.32015,  17.91115,  10.73279,   6.17725,  17.92898,  10.65844,   5.11825,   0.00000,   0.00000,   0.00000,   1.00000,   0.16103,  39.00000,   4.15393, -11.21584,   0.19280,  18.57950,   9.66231,   5.90170,  18.59555,   9.82075,   5.45172,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16525,  40.00000,   4.59154,  10.69383,   0.31991,  17.91123,  10.73275,   6.17701,  17.92906,  10.65840,   5.11849,   0.00000,   0.00000,   0.00000,   1.00000,   0.16525,  40.00000,   4.15393, -11.21572,   0.19272,  18.57950,   9.66219,   5.90162,  18.59555,   9.82062,   5.45180,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.16926,  41.00000,   4.59147,  10.69381,   0.31982,  17.91130,  10.73273,   6.17692,  17.92913,  10.65838,   5.11859,   0.00000,   0.00000,   0.00000,   1.00000,   0.16926,  41.00000,   4.15392, -11.21557,   0.19277,  18.57951,   9.66205,   5.90167,  18.59556,   9.82048,   5.45175,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17353,  42.00000,   4.59156,  10.69375,   0.31983,  17.91121,  10.73266,   6.17693,  17.92904,  10.65832,   5.11858,   0.00000,   0.00000,   0.00000,   1.00000,   0.17353,  42.00000,   4.15383, -11.21527,   0.19297,  18.57960,   9.66175,   5.90188,  18.59565,   9.82018,   5.45155,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.17764,  43.00000,   4.59161,  10.69370,   0.31993,  17.91116,  10.73261,   6.17703,  17.92899,  10.65827,   5.11847,   0.00000,   0.00000,   0.00000,   1.00000,   0.17764,  43.00000,   4.15394, -11.21494,   0.19308,  18.57949,   9.66142,   5.90198,  18.59554,   9.81985,   5.45144,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18178,  44.00000,   4.59152,  10.69375,   0.31973,  17.91125,  10.73266,   6.17683,  17.92908,  10.65832,   5.11867,   0.00000,   0.00000,   0.00000,   1.00000,   0.18178,  44.00000,   4.15394, -11.21460,   0.19289,  18.57949,   9.66108,   5.90180,  18.59554,   9.81951,   5.45162,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.18606,  45.00000,   4.59145,  10.69381,   0.31970,  17.91132,  10.73272,   6.17680,  17.92915,  10.65838,   5.11870,   0.00000,   0.00000,   0.00000,   1.00000,   0.18606,  45.00000,   4.15405, -11.21423,   0.19267,  18.57938,   9.66070,   5.90157,  18.59543,   9.81913,   5.45185,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19019,  46.00000,   4.59156,  10.69378,   0.31954,  17.91120,  10.73269,   6.17664,  17.92903,  10.65835,   5.11886,   0.00000,   0.00000,   0.00000,   1.00000,   0.19019,  46.00000,   4.15373, -11.21408,   0.19273,  18.57970,   9.66056,   5.90164,  18.59575,   9.81899,   5.45179,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19425,  47.00000,   4.59150,  10.69386,   0.31956,  17.91127,  10.73278,   6.17666,  17.92910,  10.65843,   5.11884,   0.00000,   0.00000,   0.00000,   1.00000,   0.19425,  47.00000,   4.15376, -11.21379,   0.19282,  18.57967,   9.66027,   5.90172,  18.59572,   9.81870,   5.45170,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.19856,  48.00000,   4.59152,  10.69387,   0.31944,  17.91125,  10.73279,   6.17654,  17.92908,  10.65844,   5.11897,   0.00000,   0.00000,   0.00000,   1.00000,   0.19856,  48.00000,   4.15372, -11.21358,   0.19255,  18.57971,   9.66006,   5.90145,  18.59576,   9.81849,   5.45197,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20267,  49.00000,   4.59153,  10.69390,   0.31943,  17.91123,  10.73282,   6.17653,  17.92906,  10.65847,   5.11897,   0.00000,   0.00000,   0.00000,   1.00000,   0.20267,  49.00000,   4.15368, -11.21332,   0.19225,  18.57975,   9.65979,   5.90116,  18.59580,   9.81822,   5.45227,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.20680,  50.00000,   4.59153,  10.69397,   0.31942,  17.91124,  10.73288,   6.17652,  17.92907,  10.65854,   5.11899,   0.00000,   0.00000,   0.00000,   1.00000,   0.20680,  50.00000,   4.15370, -11.21301,   0.19227,  18.57973,   9.65949,   5.90118,  18.59578,   9.81792,   5.45224,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21105,  51.00000,   4.59159,  10.69397,   0.31953,  17.91118,  10.73288,   6.17663,  17.92901,  10.65854,   5.11887,   0.00000,   0.00000,   0.00000,   1.00000,   0.21105,  51.00000,   4.15363, -11.21284,   0.19211,  18.57980,   9.65931,   5.90102,  18.59585,   9.81774,   5.45241,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21517,  52.00000,   4.59169,  10.69397,   0.31962,  17.91108,  10.73288,   6.17672,  17.92891,  10.65854,   5.11878,   0.00000,   0.00000,   0.00000,   1.00000,   0.21517,  52.00000,   4.15379, -11.21255,   0.19201,  18.57964,   9.65903,   5.90092,  18.59569,   9.81746,   5.45251,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.21927,  53.00000,   4.59169,  10.69399,   0.31977,  17.91107,  10.73291,   6.17688,  17.92890,  10.65856,   5.11863,   0.00000,   0.00000,   0.00000,   1.00000,   0.21927,  53.00000,   4.15365, -11.21245,   0.19164,  18.57978,   9.65893,   5.90054,  18.59582,   9.81736,   5.45288,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22355,  54.00000,   4.59166,  10.69404,   0.31987,  17.91111,  10.73295,   6.17697,  17.92894,  10.65861,   5.11854,   0.00000,   0.00000,   0.00000,   1.00000,   0.22355,  54.00000,   4.15347, -11.21231,   0.19156,  18.57996,   9.65879,   5.90046,  18.59601,   9.81722,   5.45296,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.22763,  55.00000,   4.59174,  10.69407,   0.32011,  17.91102,  10.73299,   6.17721,  17.92885,  10.65864,   5.11829,   0.00000,   0.00000,   0.00000,   1.00000,   0.22763,  55.00000,   4.15340, -11.21224,   0.19155,  18.58003,   9.65871,   5.90045,  18.59608,   9.81714,   5.45297,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23177,  56.00000,   4.59179,  10.69409,   0.32027,  17.91098,  10.73301,   6.17737,  17.92881,  10.65866,   5.11813,   0.00000,   0.00000,   0.00000,   1.00000,   0.23177,  56.00000,   4.15356, -11.21203,   0.19142,  18.57987,   9.65851,   5.90032,  18.59592,   9.81694,   5.45310,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.23604,  57.00000,   4.59170,  10.69417,   0.32023,  17.91106,  10.73309,   6.17733,  17.92889,  10.65874,   5.11817,   0.00000,   0.00000,   0.00000,   1.00000,   0.23604,  57.00000,   4.15350, -11.21194,   0.19135,  18.57993,   9.65841,   5.90025,  18.59597,   9.81684,   5.45317,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24017,  58.00000,   4.59166,  10.69421,   0.32041,  17.91111,  10.73313,   6.17751,  17.92894,  10.65878,   5.11800,   0.00000,   0.00000,   0.00000,   1.00000,   0.24017,  58.00000,   4.15375, -11.21174,   0.19113,  18.57968,   9.65821,   5.90004,  18.59573,   9.81664,   5.45339,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24431,  59.00000,   4.59162,  10.69430,   0.32037,  17.91115,  10.73321,   6.17747,  17.92898,  10.65887,   5.11803,   0.00000,   0.00000,   0.00000,   1.00000,   0.24431,  59.00000,   4.15373, -11.21173,   0.19124,  18.57970,   9.65821,   5.90014,  18.59575,   9.81664,   5.45328,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.24853,  60.00000,   4.59169,  10.69432,   0.32053,  17.91108,  10.73323,   6.17763,  17.92891,  10.65889,   5.11787,   0.00000,   0.00000,   0.00000,   1.00000,   0.24853,  60.00000,   4.15370, -11.21170,   0.19124,  18.57973,   9.65818,   5.90015,  18.59578,   9.81661,   5.45327,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25264,  61.00000,   4.59178,  10.69430,   0.32063,  17.91099,  10.73321,   6.17773,  17.92882,  10.65887,   5.11777,   0.00000,   0.00000,   0.00000,   1.00000,   0.25264,  61.00000,   4.15354, -11.21174,   0.19138,  18.57989,   9.65822,   5.90028,  18.59594,   9.81665,   5.45314,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.25677,  62.00000,   4.59177,  10.69440,   0.32071,  17.91100,  10.73331,   6.17781,  17.92883,  10.65897,   5.11769,   0.00000,   0.00000,   0.00000,   1.00000,   0.25677,  62.00000,   4.15354, -11.21175,   0.19136,  18.57989,   9.65822,   5.90027,  18.59594,   9.81665,   5.45316,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26104,  63.00000,   4.59174,  10.69448,   0.32072,  17.91103,  10.73339,   6.17782,  17.92886,  10.65905,   5.11768,   0.00000,   0.00000,   0.00000,   1.00000,   0.26104,  63.00000,   4.15359, -11.21173,   0.19128,  18.57984,   9.65820,   5.90018,  18.59589,   9.81664,   5.45324,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26517,  64.00000,   4.59182,  10.69448,   0.32080,  17.91095,  10.73339,   6.17790,  17.92878,  10.65905,   5.11760,   0.00000,   0.00000,   0.00000,   1.00000,   0.26517,  64.00000,   4.15360, -11.21168,   0.19147,  18.57983,   9.65816,   5.90037,  18.59588,   9.81659,   5.45305,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.26927,  65.00000,   4.59178,  10.69454,   0.32079,  17.91099,  10.73345,   6.17789,  17.92882,  10.65911,   5.11761,   0.00000,   0.00000,   0.00000,   1.00000,   0.26927,  65.00000,   4.15358, -11.21169,   0.19145,  18.57985,   9.65817,   5.90036,  18.59590,   9.81660,   5.45307,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27353,  66.00000,   4.59183,  10.69460,   0.32083,  17.91094,  10.73351,   6.17793,  17.92877,  10.65917,   5.11757,   0.00000,   0.00000,   0.00000,   1.00000,   0.27353,  66.00000,   4.15353, -11.21171,   0.19155,  18.57990,   9.65819,   5.90045,  18.59595,   9.81662,   5.45297,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.27766,  67.00000,   4.59181,  10.69465,   0.32077,  17.91096,  10.73357,   6.17787,  17.92879,  10.65922,   5.11763,   0.00000,   0.00000,   0.00000,   1.00000,   0.27766,  67.00000,   4.15347, -11.21173,   0.19178,  18.57996,   9.65820,   5.90068,  18.59601,   9.81663,   5.45274,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28179,  68.00000,   4.59186,  10.69470,   0.32078,  17.91090,  10.73361,   6.17788,  17.92873,  10.65927,   5.11762,   0.00000,   0.00000,   0.00000,   1.00000,   0.28179,  68.00000,   4.15350, -11.21167,   0.19206,  18.57993,   9.65815,   5.90096,  18.59598,   9.81658,   5.45246,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.28604,  69.00000,   4.59181,  10.69481,   0.32082,  17.91096,  10.73372,   6.17792,  17.92879,  10.65938,   5.11758,   0.00000,   0.00000,   0.00000,   1.00000,   0.28604,  69.00000,   4.15361, -11.21161,   0.19214,  18.57982,   9.65809,   5.90104,  18.59587,   9.81652,   5.45238,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29015,  70.00000,   4.59193,  10.69483,   0.32072,  17.91084,  10.73374,   6.17782,  17.92867,  10.65940,   5.11768,   0.00000,   0.00000,   0.00000,   1.00000,   0.29015,  70.00000,   4.15355, -11.21161,   0.19216,  18.57988,   9.65809,   5.90106,  18.59592,   9.81652,   5.45236,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29427,  71.00000,   4.59195,  10.69489,   0.32071,  17.91082,  10.73381,   6.17781,  17.92865,  10.65946,   5.11770,   0.00000,   0.00000,   0.00000,   1.00000,   0.29427,  71.00000,   4.15346, -11.21159,   0.19216,  18.57997,   9.65806,   5.90106,  18.59602,   9.81650,   5.45236,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.29854,  72.00000,   4.59186,  10.69499,   0.32078,  17.91091,  10.73390,   6.17788,  17.92874,  10.65956,   5.11762,   0.00000,   0.00000,   0.00000,   1.00000,   0.29854,  72.00000,   4.15354, -11.21149,   0.19223,  18.57989,   9.65797,   5.90114,  18.59594,   9.81640,   5.45229,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30271,  73.00000,   4.59189,  10.69506,   0.32074,  17.91088,  10.73397,   6.17784,  17.92871,  10.65963,   5.11767,   0.00000,   0.00000,   0.00000,   1.00000,   0.30271,  73.00000,   4.15349, -11.21143,   0.19230,  18.57994,   9.65790,   5.90120,  18.59599,   9.81633,   5.45222,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.30679,  74.00000,   4.59198,  10.69512,   0.32072,  17.91079,  10.73403,   6.17782,  17.92862,  10.65969,   5.11769,   0.00000,   0.00000,   0.00000,   1.00000,   0.30679,  74.00000,   4.15348, -11.21131,   0.19258,  18.57996,   9.65779,   5.90148,  18.59600,   9.81622,   5.45194,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31103,  75.00000,   4.59206,  10.69522,   0.32067,  17.91070,  10.73413,   6.17777,  17.92853,  10.65979,   5.11774,   0.00000,   0.00000,   0.00000,   1.00000,   0.31103,  75.00000,   4.15350, -11.21120,   0.19261,  18.57993,   9.65767,   5.90151,  18.59598,   9.81611,   5.45191,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31515,  76.00000,   4.59215,  10.69533,   0.32067,  17.91061,  10.73424,   6.17777,  17.92844,  10.65990,   5.11773,   0.00000,   0.00000,   0.00000,   1.00000,   0.31515,  76.00000,   4.15349, -11.21103,   0.19269,  18.57994,   9.65751,   5.90159,  18.59599,   9.81594,   5.45183,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.31929,  77.00000,   4.59217,  10.69542,   0.32082,  17.91060,  10.73434,   6.17792,  17.92843,  10.65999,   5.11758,   0.00000,   0.00000,   0.00000,   1.00000,   0.31929,  77.00000,   4.15323, -11.21102,   0.19266,  18.58020,   9.65750,   5.90156,  18.59625,   9.81593,   5.45186,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.32355,  78.00000,   4.59215,  10.69555,   0.32079,  17.91062,  10.73446,   6.17789,  17.92845,  10.66012,   5.11761,   0.00000,   0.00000,   0.00000,   1.00000,   0.32355,  78.00000,   4.15322, -11.21087,   0.19273,  18.58021,   9.65735,   5.90163,  18.59626,   9.81578,   5.45179,   0.00000,   0.00000,   0.00000, 
  1.00000,   0.32765,  79.00000,   4.59219,  10.69563,   0.32070,  17.91057,  10.73455,   6.17780,  17.92840,  10.66020,   5.11770,   0.00000,   0.00000,   0.00000,   1.00000,   0.32765,  79.00000,   4.15334, -11.21069,   0.19267,  18.58009,   9.65716,   5.90158,  18.59614,   9.81559,   5.45185,   0.00000,   0.00000,   0.00000, 
